doc_id,orig_chunk_id,i,cosine,decision
44f27cc9eb5927ee91e6,44f27cc9eb5927ee91e6:제2조:0,0,0.609416127204895,split
44f27cc9eb5927ee91e6,44f27cc9eb5927ee91e6:제3조:0,0,0.4422445595264435,split
44f27cc9eb5927ee91e6,44f27cc9eb5927ee91e6:제4조:0,0,0.3864588141441345,split
44f27cc9eb5927ee91e6,44f27cc9eb5927ee91e6:제4조:0,1,0.404632568359375,split
44f27cc9eb5927ee91e6,44f27cc9eb5927ee91e6:제5조:0,0,0.5823045969009399,split
44f27cc9eb5927ee91e6,44f27cc9eb5927ee91e6:제5조:0,1,0.5875300765037537,split
44f27cc9eb5927ee91e6,44f27cc9eb5927ee91e6:제5조:0,2,0.3739027976989746,split
44f27cc9eb5927ee91e6,44f27cc9eb5927ee91e6:제5조:0,3,0.3053322732448578,split
44f27cc9eb5927ee91e6,44f27cc9eb5927ee91e6:제5조:0,4,0.3593590557575226,split
44f27cc9eb5927ee91e6,44f27cc9eb5927ee91e6:제6조:0,0,0.6874271035194397,split
44f27cc9eb5927ee91e6,44f27cc9eb5927ee91e6:제6조:0,1,0.4369429349899292,split
44f27cc9eb5927ee91e6,44f27cc9eb5927ee91e6:제6조:0,2,0.6881139278411865,split
44f27cc9eb5927ee91e6,44f27cc9eb5927ee91e6:제7조:0,0,0.1234828308224678,split
44f27cc9eb5927ee91e6,44f27cc9eb5927ee91e6:제7조:0,1,0.16454368829727173,split
44f27cc9eb5927ee91e6,44f27cc9eb5927ee91e6:제7조:0,2,0.41937339305877686,split
44f27cc9eb5927ee91e6,44f27cc9eb5927ee91e6:제7조:0,3,0.3283499479293823,split
44f27cc9eb5927ee91e6,44f27cc9eb5927ee91e6:제7조:0,4,0.4554153084754944,split
44f27cc9eb5927ee91e6,44f27cc9eb5927ee91e6:제7조:0,5,0.5167174935340881,split
44f27cc9eb5927ee91e6,44f27cc9eb5927ee91e6:제7조:0,6,0.4186911880970001,split
44f27cc9eb5927ee91e6,44f27cc9eb5927ee91e6:제7조:0,7,0.5336071848869324,split
44f27cc9eb5927ee91e6,44f27cc9eb5927ee91e6:제7조:0,8,0.5307060480117798,split
44f27cc9eb5927ee91e6,44f27cc9eb5927ee91e6:제8조:0,0,0.2005179226398468,split
44f27cc9eb5927ee91e6,44f27cc9eb5927ee91e6:제8조:0,1,0.218695729970932,split
44f27cc9eb5927ee91e6,44f27cc9eb5927ee91e6:제8조:0,2,0.5639921426773071,split
44f27cc9eb5927ee91e6,44f27cc9eb5927ee91e6:제8조:0,3,0.3289916515350342,split
44f27cc9eb5927ee91e6,44f27cc9eb5927ee91e6:제8조:0,4,0.11634406447410583,split
44f27cc9eb5927ee91e6,44f27cc9eb5927ee91e6:제9조:0,0,0.5037356615066528,split
44f27cc9eb5927ee91e6,44f27cc9eb5927ee91e6:제9조:0,1,0.44970178604125977,split
44f27cc9eb5927ee91e6,44f27cc9eb5927ee91e6:제9조:0,2,0.6405287981033325,split
44f27cc9eb5927ee91e6,44f27cc9eb5927ee91e6:제9조:0,3,0.3359418213367462,split
44f27cc9eb5927ee91e6,44f27cc9eb5927ee91e6:제9조:0,4,0.253433495759964,split
44f27cc9eb5927ee91e6,44f27cc9eb5927ee91e6:제9조:0,5,0.10107208788394928,split
44f27cc9eb5927ee91e6,44f27cc9eb5927ee91e6:제9조:0,6,0.13380908966064453,split
44f27cc9eb5927ee91e6,44f27cc9eb5927ee91e6:제9조:0,7,0.4996315538883209,split
44f27cc9eb5927ee91e6,44f27cc9eb5927ee91e6:제9조:0,8,0.4923798143863678,split
44f27cc9eb5927ee91e6,44f27cc9eb5927ee91e6:제9조:0,9,0.5097479224205017,split
44f27cc9eb5927ee91e6,44f27cc9eb5927ee91e6:제10조:0,0,0.6091064214706421,split
44f27cc9eb5927ee91e6,44f27cc9eb5927ee91e6:제10조:0,1,0.49805301427841187,split
44f27cc9eb5927ee91e6,44f27cc9eb5927ee91e6:제10조:0,2,0.3333704471588135,split
44f27cc9eb5927ee91e6,44f27cc9eb5927ee91e6:제10조:0,3,0.10382197797298431,split
44f27cc9eb5927ee91e6,44f27cc9eb5927ee91e6:제11조:0,0,0.4218357801437378,split
44f27cc9eb5927ee91e6,44f27cc9eb5927ee91e6:제11조:0,1,0.5809159874916077,split
44f27cc9eb5927ee91e6,44f27cc9eb5927ee91e6:제11조:0,2,0.5339669585227966,split
44f27cc9eb5927ee91e6,44f27cc9eb5927ee91e6:제11조:0,3,0.48200058937072754,split
44f27cc9eb5927ee91e6,44f27cc9eb5927ee91e6:제11조:0,4,0.5459147691726685,split
44f27cc9eb5927ee91e6,44f27cc9eb5927ee91e6:제11조:0,5,0.5873256325721741,split
