chunk_id,doc_id,은행명,상품종류,상품이름,조항,조항이름,text
44f27cc9eb5927ee91e6:제1조:0,44f27cc9eb5927ee91e6,우리은행,예금,예 금 거 래 기 본 약 관,제1조,(적용범위),"은행명: 우리은행
상품종류: 예금
상품이름: 예 금 거 래 기 본 약 관
조항: 제1조
조항이름: (적용범위)
이 약관은 입출금이 자유로운 예금, 거치식예금 및 적립식예금 거래에 적용한다."
44f27cc9eb5927ee91e6:제2조:0,44f27cc9eb5927ee91e6,우리은행,예금,예 금 거 래 기 본 약 관,제2조,(실명거래),"은행명: 우리은행
상품종류: 예금
상품이름: 예 금 거 래 기 본 약 관
조항: 제2조
조항이름: (실명거래)
① 거래처는 실명으로 거래하여야 한다."
44f27cc9eb5927ee91e6:제2조:1,44f27cc9eb5927ee91e6,우리은행,예금,예 금 거 래 기 본 약 관,제2조,(실명거래),"은행명: 우리은행
상품종류: 예금
상품이름: 예 금 거 래 기 본 약 관
조항: 제2조
조항이름: (실명거래)
② 은행은 거래처의 실명확인을 위하여 주민등록증․사업자등록증 등 실명확인증표 또 는 그밖에 필요한 서류의 제시나 제출을 요구할 수 있고, 거래처는 이에 따라야 한다."
44f27cc9eb5927ee91e6:제3조:0,44f27cc9eb5927ee91e6,우리은행,예금,예 금 거 래 기 본 약 관,제3조,(거래장소),"은행명: 우리은행
상품종류: 예금
상품이름: 예 금 거 래 기 본 약 관
조항: 제3조
조항이름: (거래장소)
거래처는 예금계좌를 개설한 영업점(이하 “개설점”이라 한다)에서 모든 예금거래를 한다."
44f27cc9eb5927ee91e6:제3조:1,44f27cc9eb5927ee91e6,우리은행,예금,예 금 거 래 기 본 약 관,제3조,(거래장소),"은행명: 우리은행
상품종류: 예금
상품이름: 예 금 거 래 기 본 약 관
조항: 제3조
조항이름: (거래장소)
다만, 은행이 정하는 바에 따라 다른 영업점이나 다른 금융기관, 또는 현금자동지급기․ 현금자동입출금기․컴퓨터․전화기 등(이하 “전산통신기기”)을 통하여 거래할 수 있다."
44f27cc9eb5927ee91e6:제4조:0,44f27cc9eb5927ee91e6,우리은행,예금,예 금 거 래 기 본 약 관,제4조,(거래방법),"은행명: 우리은행
상품종류: 예금
상품이름: 예 금 거 래 기 본 약 관
조항: 제4조
조항이름: (거래방법)
거래처는 은행에서 내준 통장(증서․전자통장을 포함한다."
44f27cc9eb5927ee91e6:제4조:1,44f27cc9eb5927ee91e6,우리은행,예금,예 금 거 래 기 본 약 관,제4조,(거래방법),"은행명: 우리은행
상품종류: 예금
상품이름: 예 금 거 래 기 본 약 관
조항: 제4조
조항이름: (거래방법)
이하 같다.) 또는 수표․어음 용지로 거래하여야 한다."
44f27cc9eb5927ee91e6:제4조:2,44f27cc9eb5927ee91e6,우리은행,예금,예 금 거 래 기 본 약 관,제4조,(거래방법),"은행명: 우리은행
상품종류: 예금
상품이름: 예 금 거 래 기 본 약 관
조항: 제4조
조항이름: (거래방법)
그러나 입금할 때, 자동이체약정․전산통신기기이용약정에 따라 거래하는 경우 및 기등록된 생체정보(이하“바이오정보”), 실명확인증표 등을 통해 본인확 인된 경우에는 통장 없이(이하“무통장”)도 거래할 수 있다."
44f27cc9eb5927ee91e6:제5조:0,44f27cc9eb5927ee91e6,우리은행,예금,예 금 거 래 기 본 약 관,제5조,"(인감, 비밀번호 등의 신고)","은행명: 우리은행
상품종류: 예금
상품이름: 예 금 거 래 기 본 약 관
조항: 제5조
조항이름: (인감, 비밀번호 등의 신고)
① 거래처는 거래를 시작할 때 인감 또는 서명, 비밀번호, 성명, 상호, 대표자명, 대리인 명, 주소 등 거래에 필요한 사항을 신고하여야 한다."
44f27cc9eb5927ee91e6:제5조:1,44f27cc9eb5927ee91e6,우리은행,예금,예 금 거 래 기 본 약 관,제5조,"(인감, 비밀번호 등의 신고)","은행명: 우리은행
상품종류: 예금
상품이름: 예 금 거 래 기 본 약 관
조항: 제5조
조항이름: (인감, 비밀번호 등의 신고)
다만, 비밀번호는 비밀번호 입 력기(이하 “PIN-Pad기”라 한다)에 의하여 거래처가 직접 등록할 수 있으며, 거래처가 은행에 내점할 수 없는 경우 거래처는 개설된 예금의 첫거래 전에 은행이 정한 방법 에 따라 전산통신기기를 이용하여 비밀번호를 등록하여야 한다."
44f27cc9eb5927ee91e6:제5조:2,44f27cc9eb5927ee91e6,우리은행,예금,예 금 거 래 기 본 약 관,제5조,"(인감, 비밀번호 등의 신고)","은행명: 우리은행
상품종류: 예금
상품이름: 예 금 거 래 기 본 약 관
조항: 제5조
조항이름: (인감, 비밀번호 등의 신고)
② 제1항에 불구하고 거치식․적립식 예금은 비밀번호를 신고하지 않을 수 있다."
44f27cc9eb5927ee91e6:제5조:3,44f27cc9eb5927ee91e6,우리은행,예금,예 금 거 래 기 본 약 관,제5조,"(인감, 비밀번호 등의 신고)","은행명: 우리은행
상품종류: 예금
상품이름: 예 금 거 래 기 본 약 관
조항: 제5조
조항이름: (인감, 비밀번호 등의 신고)
③ 거래처는 인감과 서명을 함께 신고하거나, 인감 또는 서명을 추가 신고할 수 있다."
44f27cc9eb5927ee91e6:제5조:4,44f27cc9eb5927ee91e6,우리은행,예금,예 금 거 래 기 본 약 관,제5조,"(인감, 비밀번호 등의 신고)","은행명: 우리은행
상품종류: 예금
상품이름: 예 금 거 래 기 본 약 관
조항: 제5조
조항이름: (인감, 비밀번호 등의 신고)
*이 약관은 금융소비자보호에 관한 법률 등 관련 법령 및 당행의 내부통제기준에 따른 절차를 거쳐 제공됩니다."
44f27cc9eb5927ee91e6:제5조:5,44f27cc9eb5927ee91e6,우리은행,예금,예 금 거 래 기 본 약 관,제5조,"(인감, 비밀번호 등의 신고)","은행명: 우리은행
상품종류: 예금
상품이름: 예 금 거 래 기 본 약 관
조항: 제5조
조항이름: (인감, 비밀번호 등의 신고)
- 1 - ④ 통장을 발행하지 않는 경우, 은행은 거래처로부터 인감 또는 서명의 신고 절차를 생 략할 수 있다."
44f27cc9eb5927ee91e6:제6조:0,44f27cc9eb5927ee91e6,우리은행,예금,예 금 거 래 기 본 약 관,제6조,(입 금),"은행명: 우리은행
상품종류: 예금
상품이름: 예 금 거 래 기 본 약 관
조항: 제6조
조항이름: (입 금)
① 거래처는 현금이나 즉시 추심할 수 있는 수표․어음, 기타 증권(이하 “증권”이라 한 다) 등으로 입금할 수 있다."
44f27cc9eb5927ee91e6:제6조:1,44f27cc9eb5927ee91e6,우리은행,예금,예 금 거 래 기 본 약 관,제6조,(입 금),"은행명: 우리은행
상품종류: 예금
상품이름: 예 금 거 래 기 본 약 관
조항: 제6조
조항이름: (입 금)
② 거래처는 현금이나 증권으로 계좌송금(거래처가 개설점 이외에서 자기계좌에 입금하 거나, 제3자가 개설점 또는 다른 영업점이나, 다른 금융기관에서 거래처 계좌에 입금 하는 것)하거나, 계좌이체(다른 계좌에서 거래처계좌에 입금하는 것)할 수 있다."
44f27cc9eb5927ee91e6:제6조:2,44f27cc9eb5927ee91e6,우리은행,예금,예 금 거 래 기 본 약 관,제6조,(입 금),"은행명: 우리은행
상품종류: 예금
상품이름: 예 금 거 래 기 본 약 관
조항: 제6조
조항이름: (입 금)
③ 증권으로 입금할 때 입금인은 증권의 백지보충이나 배서 또는 영수기명날인 등 필요 한 절차를 밟아야 하며, 은행은 백지보충 등의 의무를 지지 않는다."
44f27cc9eb5927ee91e6:제6조:3,44f27cc9eb5927ee91e6,우리은행,예금,예 금 거 래 기 본 약 관,제6조,(입 금),"은행명: 우리은행
상품종류: 예금
상품이름: 예 금 거 래 기 본 약 관
조항: 제6조
조항이름: (입 금)
④ 입금하는 증권이 수표나 어음일 때 은행은 소정금액란에 적힌 금액으로 처리한다."
44f27cc9eb5927ee91e6:제7조:0,44f27cc9eb5927ee91e6,우리은행,예금,예 금 거 래 기 본 약 관,제7조,(예금이 되는 시기),"은행명: 우리은행
상품종류: 예금
상품이름: 예 금 거 래 기 본 약 관
조항: 제7조
조항이름: (예금이 되는 시기)
① 제6조에 따라 입금한 경우 다음 각호의 시기에 예금이 된다."
