은행,예/적금 또는 대출,상품이름,조항,조항이름,조항내용
KB_bank,예/적금,적립식예금약관,1,적용범위,"① 적립식예금(이하 '이 예금'이라 합니다)이라 함은 기간을 정하고 그 기간 중에 미리 정한 금액이나
불특정 금액을 정기 또는 부정기적으로 입금하는 예금을 말합니다.
② 이 약관에서 정하지 아니한 사항은 예금거래기본약관의 규정을 적용합니다."
KB_bank,예/적금,적립식예금약관,2,지급시기,"이 예금은 약정한 만기일 이후 거래처가 청구할 때 지급합니다. 다만, 거래처가 부득이한 사정으로
청구할 때에는 만기전이라도 지급할 수 있습니다."
KB_bank,예/적금,적립식예금약관,3,저축금의 입금,거래처는 계약기간 동안 매월 약정한 날짜에 월저축금을 입금하여야 합니다
KB_bank,예/적금,적립식예금약관,4,거래방법 및 인감신고,"개인인 경우로서 거래처가 인감(서명) 신고를 원하지 않는 경우에는 인감(서명) 신고를 생략할 수
있습니다."
KB_bank,예/적금,적립식예금약관,5,이자 및 만기지급금과 지연입금,"① 이 예금의 월저축금을 매월 약정한 날짜에 입금하였을 때에는 은행은 저축금마다 입금일로부터
만기일 전날까지의 기간에 대하여 계약일 당시 영업점에 게시한 이율로 셈한 이자를 저축금
총액 (이하 '원금'이라 합니다)에 더한 금액 (이하 '계약금액'이라 합니다)을 만기 지급금으로써
지급합니다.
② 이 예금 중 변동금리를 적용하는 예금은 이율을 바꾼 때 바꾼 날부터 바꾼 이율로 셈하여
이자를 지급합니다.
③ 거래처가 월저축금을 약정일보다 늦게 입금하였을 때에는 은행은 거래처의 요청 에 따라
총지연일수에서 총선납일수를 뺀 순지연일수에 대하여 계약일 당시 영업점 에 게시한
입금지연이율로 셈한 금액을 계약 금액에서 빼거나 순지연일수를 계약 월수로 나눈 월평균
지연일수 만큼 만기 일을 늦출 수 있습니다.
④ 총선납일수가 총지연일수보다 많은 경우 에는 은행은 계약금액만을 지급합니다."
KB_bank,예/적금,적립식예금약관,6,만기앞당김 지급,"거래처가 모든 회차의 월저축금을 입금한 후 만기일 전 1개월 안에 청구하면 은행은 지급하는
날부터 만기일 전날까지의 기간에 대하여 계약일 당시 영업점에 게시한 만기 앞당김이율로 셈한
금액을 계약금액 에서 빼고 지급합니다."
KB_bank,예/적금,적립식예금약관,7,중도해지이율 및 만기후이율,"① 거래처가 만기일 후 지급청구한 때에는 만기지급액에 만기일부터 지급일 전날까지 기간에 대해
계약일 당시 영업점에 게시한 만기후 이율로 셈한 이자를 더하여 지급합니다.
② 거래처가 만기일 전에 지급청구한 때에는 월저축금마다 입금일부터 지급일 전날까지의 기간에
대해 계약일 당시 영업점에 게시한 중도해지이율로 셈한 이자를 원금에 더하여 지급합니다.
③ 거래처가 만기일까지 약정한 모든 회차의 월저축금을 입금하지 않고 만기일 이후에 청구하였을
때에는 전항의 중도 해지이율로 셈한이자를 지급합니다."
KB_bank,예/적금,적립식예금약관,8,자유적립식예금 특례,"① 자유적립식예금이란 계약기간 동안 저축금을 달리하여 수시로 입금하는 예금을 말합니다.
② 자유적립식예금은 입금횟수에 관계없이 저축금마다 입금일로부터 만기일 전날 까지의 기간에
대하여 계약일 당시 영업점에 게시한 이율로 셈한 이자와 원금을 만기지급금으로 합니다.
③ 자유적립식예금은 제3조, 제5조 제1항, 제3항, 제4항, 제6조 및 제7조3항의 규정을 적용하지
않습니다."
KB_bank,예/적금,적립식예금약관,9,법령위반시의 처리,"법령에 따라 시행하는 예금에 있어서 거래처가 법령에서 정하는 가입자격, 저축 한도 등 거래조건을
위반한 것으로 판명된 때는 은행은 임의로 그 예금을 해지하고 제7조 제2항의 규정에 따라 처리한
후 이를 즉시 거래처에 통보합니다."
