은행,예/적금 또는 대출,상품이름,조항,조항이름,조항내용
KB_bank,예/적금,「KB 스타적금Ⅲ」 특약,1,적용범위,"① 「KB스타적금Ⅲ」(이하 ‘이 적금’이라 한다)의 거래는 이 특약을 적용하며, 이 특약에서 정하지 않
은 사항은 예금거래기본약관 및 적립식예금약관을 적용합니다.
② 이 적금의 거래에 있어서 발생하는 전자금융거래에 관한 사항은 전자금융거래기본약관을
적용합니다.
③ KB국민은행 ‘계좌간자동이체’를 신청하여 이 적금에 저축하는 경우 「계좌간자동이체 약관」을
적용합니다. (단, 다른 금융회사를 통해 자동이체하는 경우 해당 금융회사가 정한 내용에 따릅니다.)"
KB_bank,예/적금,「KB 스타적금Ⅲ」 특약,2,가입대상,"이 적금의 가입대상은 만 19세 이상 실명의 개인으로 1인 1계좌에 한하여 가입이 가능하며, 개인사
업자, 임의단체 및 공동명의로는 가입이 불가합니다."
KB_bank,예/적금,「KB 스타적금Ⅲ」 특약,3,예금과목 및 계약기간,"이 적금의 예금과목은 정기적금으로 하며, 계약기간은 12개월로 합니다."
KB_bank,예/적금,「KB 스타적금Ⅲ」 특약,4,판매한도,"이 적금은 판매한도를 정하여 판매하며 KB국민은행 홈페이지, KB스타뱅킹, 영업점에서 판매한도
확인이 가능하고, 정해진 한도가 소진되면 별도의 안내 없이 판매를 종료합니다."
KB_bank,예/적금,「KB 스타적금Ⅲ」 특약,5,저축방법 및 저축한도,"이 적금은 매월(해당월의 초일부터 말일까지) 1만원 이상 30만원 이하(원 단위) 금액을 자유롭게
저축할 수 있습니다."
KB_bank,예/적금,「KB 스타적금Ⅲ」 특약,6,이율의 적용,"① 기본이율은 가입일 당시 영업점 및 KB국민은행 홈페이지에 게시한 이율을 적용하며, 우대이율은"
KB_bank,예/적금,「KB 스타적금Ⅲ」 특약,7,에서 정하는 조건을 충족하는 경우 적용합니다.,"② 만기이율은 기본이율과 우대이율을 합하여 가입일부터 만기일 전날까지 적용하며, 입금금액별로
입금일부터 만기일 전날까지의 기간에 대하여 계산한 이자를 합산하여 지급합니다.
③ 만기일 전에 지급을 청구하는 경우 입금금액별로 입금일부터 지급일 전날까지 기간에 대하여
가입일 당시 영업점 및 KB국민은행 홈페이지에 게시한 중도해지이율로 계산한 이자를 합산하여
지급합니다.
④ 만기일 이후에 지급을 청구하는 경우 만기일부터 지급일 전날까지의 기간에 대하여 가입일 당시
영업점 및 KB국민은행 홈페이지에 게시한 만기후이율로 계산한 이자를 제6조 제②항의 만기이율로
계산한 이자에 더하여 지급합니다.
⑤ 가입 시 금리우대쿠폰을 적용한 경우 만기해지 시 적용되는 최종이율에 쿠폰의
우대금리를 더하여 계산하며 자세한 내용은 KB금융쿠폰 서비스에 따릅니다."
KB_bank,예/적금,「KB 스타적금Ⅲ」 특약,7,우대이율,"이 적금은 다음의 우대이율 제공조건을 충족한 경우 가입일 당시 영업점 및 KB국민은행 홈페이
지에 게시한 우대이율을 적용합니다. 단, 신규일로부터 1개월 이내에 중도해지한 계좌에 대해서
는 적용하지 않습니다.
주1) 1년 전 신규해당일(없는 날짜인 경우 1년 전 해당월의 말일) ~ 신규 전일
(예시1) 적금 신규일이 2025.04.01인 경우,
최근 1년 대상기간은 “2024.04.01(1년 전 신규해당일) ~ 2025.03.31(신규 전일)”
(예시2) 적금 신규일이 2028.02.29인 경우,
최근 1년 대상기간은 “2027.02.28(1년 전 해당월의 말일) ~ 2028.02.28(신규 전일)”
* 2027.02월은 29일(1년 전 신규해당일)이 없는 달이므로 28일(1년 전 해당월의 말일)로 적용
주2) 거치식/적립식 예금(외화예금 제외), 청약, 펀드, 신탁(퇴직연금 제외), 방카슈랑스, 대출"
KB_bank,예/적금,「KB 스타적금Ⅲ」 특약,8,거래방법,"①이 적금은 KB스타뱅킹을 통해 가입이 가능합니다.
②이 적금은 KB스타뱅킹, 인터넷뱅킹, 영업점 및 고객센터를 통해 해지가 가능합니다.
※ 고객센터 해지 시 만기해지만 가능하며, 미성년자 명의 예금은 해지 불가
③ KB스타뱅킹에서 가입한 계좌는 별도 신청 없이 만기일에 자동 해지되어 가입 당시 출금계좌로
입금됩니다. (단, 계좌에 법적지급제한 등 해지 제한 사유가 있으면 자동 해지되지 않습니다.)"
KB_bank,예/적금,「KB 스타적금Ⅲ」 특약,9,기타,"①이 적금은 만기 전 일부 금액만 해지 할 수 없습니다.
②이 적금은 만기앞당김 지급이 불가합니다."
