은행,예/적금 또는 대출,상품이름,조항,조항이름,조항내용
KB_bank,예/적금,「KB 특★한 적금」 특약,1,적용범위,"①「KB 특★한 적금」(이하 ‘이 적금’이라 한다)의 거래는 이 특약을 적용하며, 이 특약에서 정하지
않은 사항은 예금거래기본약관 및 적립식예금약관을 적용합니다.
이 적금의 거래에 있어서 발생하는 전자금융거래에 관한 사항은 전자금융거래기본약관을 ②
적용합니다."
KB_bank,예/적금,「KB 특★한 적금」 특약,2,가입대상,"이 적금의 가입대상은 실명의 개인으로 1인 3계좌에 한하여 가입이 가능하며, 개인사업자, 임의단체
및 공동명의로는 가입이 불가합니다."
KB_bank,예/적금,「KB 특★한 적금」 특약,3,예금과목 및 계약기간,"이 적금의 예금과목은 정기적금으로 하며, 계약기간은 1개월 이상 6개월 이하로 일 단위 또는 월
단위로 신규 가능합니다."
KB_bank,예/적금,「KB 특★한 적금」 특약,4,저축방법 및 저축한도,"이 적금은 매월(해당월의 초일부터 말일까지) 1천원 이상 30만원 이하(원 단위) 금액을 자유롭게
저축할 수 있습니다."
KB_bank,예/적금,「KB 특★한 적금」 특약,5,이율의 적용,"①이 적금의 만기이율은 기본이율과 우대이율을 합하여 계약기간 동안 적용합니다.
②이 적금의 기본이율은 신규가입일 당시 영업점 및 KB국민은행 홈페이지에 게시한 이율을 적용
하며, 우대이율은 제6조에서 정하는 조건을 충족하는 경우 적용합니다."
KB_bank,예/적금,「KB 특★한 적금」 특약,6,우대이율,"①이 적금은 다음 각 호에 따른 우대이율 적용조건을 충족한 경우 신규가입일 당시 영업점 및 KB
국민은행 홈페이지에 게시한 조건별 우대이율을 적용합니다. 모든 우대이율은 만기해지하는
계좌에 대하여 계약기간 동안 적용합니다.
② 이 적금의 신규 시 금리우대쿠폰을 적용한 경우 쿠폰 우대금리를 기본이율에 가산하며,
세부사항은 다음 각 호에서 정한 바에 따릅니다.
가. 금리우대쿠폰 우대금리는 신규 당시 적용한 쿠폰의 우대금리를 따르며, 세부 사항은
금리우대쿠폰에서 확인 가능합니다.
나. 금리우대쿠폰은 신규 시에만 사용 가능하며, 중도해지시에는 적용되지 않습니다."
KB_bank,예/적금,「KB 특★한 적금」 특약,7,만기일 변경,"①이 적금 신규 다음날부터 신규일 기준 다음월 해당일 전일까지 만기일 변경(단축 또는 연장)이
가능합니다.
②만기일 변경가능 횟수는 최초 1회에 한하며, 변경된 만기일은 취소 및 정정이 불가합니다.
③제1항 및 제2항에도 불구하고, 이 적금 계좌에 예금담보대출 및 비과세종합저축이 설정된 경우
에는 만기일 변경이 불가합니다."
KB_bank,예/적금,「KB 특★한 적금」 특약,8,거래방법,"①이 적금은 KB스타뱅킹을 통해 가입이 가능합니다.
②이 적금은 KB스타뱅킹, 인터넷뱅킹, 영업점 및 고객센터를 통해 해지가 가능합니다.
또한 만기 자동해지를 신청하는 경우 지정계좌로 입금이 가능합니다.
※ 고객센터 해지 시 만기해지만 가능하며, 미성년자 명의 예금은 해지 불가"
KB_bank,예/적금,「KB 특★한 적금」 특약,9,기타,"①이 적금은 만기 전 일부 금액만 해지 할 수 없습니다.
②이 적금은 만기앞당김 지급이 불가합니다."
