은행,예/적금 또는 대출,상품이름,조항,조항이름,조항내용
KB_bank,기타,KB우대저축통장특약,1,적용범위,"KB우대저축통장(이하 '이 통장'이라 합니다)거래는 이 특약을 적용
하며 이 특약에서 정하지 않은 사항은 예금거래기본약관 및 입출
금이자유로운예금약관을 적용합니다."
KB_bank,기타,KB우대저축통장특약,2,가입대상,이 통장의 가입대상은 실명의 개인으로 합니다.
KB_bank,기타,KB우대저축통장특약,3,예금과목,이 통장의 예금과목은 저축예금으로 합니다
KB_bank,기타,KB우대저축통장특약,4,거래개시,이 통장의 최초입금액은 은행에서 따로 정한 금액이상으로 합니다.
