chunk_id,doc_id,은행명,상품종류,상품이름,조항,조항이름,text
000026,DOC_00086,우리은행,예금,예금거래기본약관,제25조,이의제기,은행명: 우리은행 상품종류: 예금 상품이름: 예금거래기본약관 조항: 제25조 조항이름: 이의제기 은행명: 우리은행 상품종류: 예금 상품이름: 예 금 거 래 기 본 약 관 조항: 제25조 조항이름: (이의제기) 거래처는 은행거래와 관련 하여 이의가 있을 때 거래 은행의 분쟁처리기구에 해결을 요 구하거나 금융분쟁조정위원회 등을 통해 분쟁조정을 신청할 수 있다.
000027,DOC_00086,우리은행,예금,예금거래기본약관,제26조,위법계약의 해지,"은행명: 우리은행 상품종류: 예금 상품이름: 예금거래기본약관 조항: 제26조 조항이름: 위법계약의 해지 은행명: 우리은행 상품종류: 예금 상품이름: 예 금 거 래 기 본 약 관 조항: 제26조 조항이름: (위법계약의 해지) 금융소비자는 금융소비자보호에 관한 법률 제47조 및 관련 규정이 정하는 바에 따라 서면 등으로 해당 계약의 해지를 요구할 수 있다. [변경사항] 기가입고객 변경일 주요 내용 관련조항 적용여부 비밀번호 유출방지를 위한 제도 도입 약관변경시 대고객 공시의무 강화와 계약해지권 부여 제5,9,10,11, 2004.01.01 적용 예금이자율 변동에 대한 공시 강화 13,16,19, 20조 고객의 금융거래정보 변경신고 방법 개선 2008.02.11 금융사고자금 지급정지 제11조 적용 고객확인제도 강화로 실제소유자에 관한 사항 확인 2016.07.25 면책 조항 전자어음 등 전자적 정보의 형태로 제12,18조 적용 제시된 사항 추가 2016.12.30 휴면예금의 정의 및 출연 제9조의2 적용 생체정보(바이오정보) 활용한 거래 가능 제4,5,9,9조의2,10, 2021.02.15 약관의 변경시 안내수단 추가 12,13,15,18, 적용 (휴대전화, 별도의 전자 기기 등) 19,22조 2021.03.25 위법계약의 해지 제26조 적용 2022.05.16 고객의 작위부작위에 대한 의사표시 간주 조항 제22조 적용 2023.04.19 약관의 변경 통지 및 수단 등 제22조 적용 2025.01.17 약관의 변경 통지 등 제22조 적용 이 약관은 금융소비자보호에 관한 법률 등 관련 법령 및 당행의 내부통제기준에 따른 절차를 거쳐 제공됩니다. - 9 -"
000028,DOC_00087,우리은행,예금,입출금이자유로운예금약관,제1조,적용범위,은행명: 우리은행 상품종류: 예금 상품이름: 입출금이자유로운예금약관 조항: 제1조 조항이름: 적용범위 은행명: 우리은행 상품종류: 예금 상품이름: 입 출 금 이 자 유 로 운 예 금 약 관 조항: 제1조 조항이름: 적용범위 ① 입출금이 자유로운 예금(이하 이 예금이라 한다)이란 예치기간을 정하지 아니하고 자유 로이 입출금하는 예금을 말한다. ② 이 약관에서 정하지 아니한 사항은 예금거래기본약관의 규정을 적용한다.
000029,DOC_00087,우리은행,예금,입출금이자유로운예금약관,제2조,이자,"은행명: 우리은행 상품종류: 예금 상품이름: 입출금이자유로운예금약관 조항: 제2조 조항이름: 이자 은행명: 우리은행 상품종류: 예금 상품이름: 입 출 금 이 자 유 로 운 예 금 약 관 조항: 제2조 조항이름: 이자 ① 이 약관의 적용을 받는 예금 중 다음 예금의 이자는 해당 기준일에 셈하여 익일(이하 원가일이라 한다)에 원금에 더한다. 다만, 당좌예금과 가계당좌예금은 이자를 붙이지 아니하며, 그 외의 다른예금의 경우에도 은행이 정한 일정한 기준에 해당하는 경우에 는 이자를 붙이지 않는다. 1. 보통예금, 저축예금, 기업자유예금 : 매년 3월, 6월, 9월, 12월의 제3금요일 ② 제①항의 예금이자는 최초 예금일 또는 원가일부터 원가일 또는 지급일 전날까지의 기 간을 이자계산 기간으로 하고, 매일 최종잔액에 대하여 영업점에 게시한 금액별 이율로 이자를 셈한다. ③ 예금의 이자는 제1항에 따른 이자지급을 제외한 최종거래일로부터 5년까지는 제1항 및 제2항에서 정한 방식으로 지급하고, 5년이 경과한 날부터는 이자를 원금에 더하지 않고, 계좌해지 또는 추가 입출금거래 발생일에 일괄 계산하여 지급할 수 있다."
000030,DOC_00087,우리은행,예금,입출금이자유로운예금약관,제3조,거래중지계좌,"은행명: 우리은행 상품종류: 예금 상품이름: 입출금이자유로운예금약관 조항: 제3조 조항이름: 거래중지계좌 은행명: 우리은행 상품종류: 예금 상품이름: 입 출 금 이 자 유 로 운 예 금 약 관 조항: 제3조 조항이름: 거래중지계좌 은행은 이 예금이 다음 각호의 1에 해당할 때에는 거래중지계좌로 따로 관리하여 입출금, 잔액조회, 이관 등의 거래를 제한할 수 있다. 다만, 거래처가 위 계좌로 입출금, 잔액조회, 이관 등을 은행창구에서 서면으로 신청한 때 은행은 금융거래목적확인서 등 서류를 징구하여 금융거래 목적을 확인 후 거래재개에 필요한 조치를 취하여야 한다. 1. 예금잔액이 10,000원 미만이며, 1년이상 입출금 거래가 없는 계좌 2. 예금잔액이 10,000원 이상 50,000원 미만이며, 2년이상 입출금 거래가 없는 계좌 3. 예금잔액이 50,000원 이상 100,000원 미만이며, 3년이상 입출금 거래가 없는 계좌"
000031,DOC_00087,우리은행,예금,입출금이자유로운예금약관,제4조,은행제공 수표어음용지에 의한 거래 및 어음발행내역 등록,"은행명: 우리은행 상품종류: 예금 상품이름: 입출금이자유로운예금약관 조항: 제4조 조항이름: 은행제공 수표어음용지에 의한 거래 및 어음발행내역 등록 은행명: 우리은행 상품종류: 예금 상품이름: 입 출 금 이 자 유 로 운 예 금 약 관 조항: 제4조 조항이름: 은행제공 수표어음용지에 의한 거래 및 어음발행내역 등록 ① 거래처는 은행이 내어준 수표, 어음용지로 거래하여야 하며, 1,000만원 이상의 어음을 발 행하였을 경우 발행내역(발행일, 지급기일, 발행금액 등)을 금융결제원의 어음발행 관련 네트워크에 등록하여야 한다. 이 약관은 금융소비자보호에 관한 법률 등 관련 법령 및 당행의 내부통제기준에 따른 절차를 거쳐 제공됩니다. - 1 - ② 제①항의 용지는 거래처가 요청할 때 은행이 내어준다. 다만, 거래처가 요청한 양이 많 다고 판단될 때에는 이를 필요하다고 인정되는 양으로 제한할 수 있다."
000032,DOC_00087,우리은행,예금,입출금이자유로운예금약관,제5조,거래제한,"은행명: 우리은행 상품종류: 예금 상품이름: 입출금이자유로운예금약관 조항: 제5조 조항이름: 거래제한 은행명: 우리은행 상품종류: 예금 상품이름: 입 출 금 이 자 유 로 운 예 금 약 관 조항: 제5조 조항이름: 거래제한 ① 가계당좌예금은 모든 금융기관을 통하여 1인 1계좌에 한한다. ② 거래처는 제4조 제①항의 규정에 따라 교부받은 가계수표용지에 인쇄된 발행한도금액 이내로 발행하여야 하며 은행은 발행한도를 넘는 수표에 대하여는 지급하지 않는다. 다만, 거래처가 은행(다른 은행 포함)과 직접거래할 때에는 발행한도액을 초과하여 발행할 수 있다. ③ 통장이 전기통신금융사기 피해 방지 및 피해금 환급에 관한 특별법에서 정의한 사기이용계좌로 사용될 경우, 통장명의인에 대한 계좌개설 및 현금카드 발급, 해당 통장의 인출이체한도 축소 등 금융거래를 제한할 수 있다. ④ 6개월 이상 장기 미사용계좌에 대한 통장 재발행 요청 시 은행은 금융거래목적확인서 등 서류를 징구하여 금융거래 목적을 확인 후 거래재개에 필요한 조치를 취하여야 한다."
000033,DOC_00087,우리은행,예금,입출금이자유로운예금약관,제6조,수표어음금 지급과 지급위탁 취소,"은행명: 우리은행 상품종류: 예금 상품이름: 입출금이자유로운예금약관 조항: 제6조 조항이름: 수표어음금 지급과 지급위탁 취소 은행명: 우리은행 상품종류: 예금 상품이름: 입 출 금 이 자 유 로 운 예 금 약 관 조항: 제6조 조항이름: 수표어음금 지급과 지급위탁 취소 ① 은행은 제4조 제①항에 따라 내어준 수표나 어음에 적힌 금액을 거래처에서 지급위탁 받아 그 제시인에게 지급한다. ② 은행은 수표나 어음이 지급제시 기간 안에 제시된 때에만 지급한다. 다만, 수표는 지급 제시 기간이 지난 뒤에도 지급할 수 있다 ③ 거래처가 이미 발행한 수표나 어음의 지급위탁을 취소할 때에는 은행이 마련한 서식으 로 신청하여야 하고 어음교환업무규약에 따라 수표나 어음에 적힌 금액을 담보금으로 예치하여야 한다."
000034,DOC_00087,우리은행,예금,입출금이자유로운예금약관,제7조,지급특례,"은행명: 우리은행 상품종류: 예금 상품이름: 입출금이자유로운예금약관 조항: 제7조 조항이름: 지급특례 은행명: 우리은행 상품종류: 예금 상품이름: 입 출 금 이 자 유 로 운 예 금 약 관 조항: 제7조 조항이름: 지급특례 ① 제6조 제①항의 규정에 불구하고 거래처가 은행에 이행하여야 할 다음의 채무가 있을 때에는 은행은 수표나 지급청구서 없이 해당예금에서 지급하거나 대체결제할 수 있다. 1. 각종 이자, 보증료, 수수료 2. 수입어음 원금, 수출어음 부도대전 3. 어음교환업무규약에 따른 제재금 4. 콜자금 결제통지서나 콜자금 상환영수증으로 청구 받은 금액"
000035,DOC_00087,우리은행,예금,입출금이자유로운예금약관,제8조,지급자금 부족시의 처리,은행명: 우리은행 상품종류: 예금 상품이름: 입출금이자유로운예금약관 조항: 제8조 조항이름: 지급자금 부족시의 처리 은행명: 우리은행 상품종류: 예금 상품이름: 입 출 금 이 자 유 로 운 예 금 약 관 조항: 제8조 조항이름: 지급자금 부족시의 처리 같은 날 거래처의 지급자금을 초과하는 수표나 어음의 지급 또는 그밖의 채무이행의 청구 가 있는 경우 은행은 거래처의 의사를 확인하였을 때에는 그 의사에 따라 처리하고 의사를 이 약관은 금융소비자보호에 관한 법률 등 관련 법령 및 당행의 내부통제기준에 따른 절차를 거쳐 제공됩니다. - 2 - 확인할 수 없는 때에는 은행이 판단하여 처리한다.
000036,DOC_00087,우리은행,예금,입출금이자유로운예금약관,제9조,초과지급 및 일부지급의 거절,은행명: 우리은행 상품종류: 예금 상품이름: 입출금이자유로운예금약관 조항: 제9조 조항이름: 초과지급 및 일부지급의 거절 은행명: 우리은행 상품종류: 예금 상품이름: 입 출 금 이 자 유 로 운 예 금 약 관 조항: 제9조 조항이름: 초과지급 및 일부지급의 거절 ① 은행은 당좌예금가계당좌예금의 지급자금(대출한도 포함)을 초과하는 수표나 어음금은 지급하지 않는다. ② 은행은 수표나 어음에 적힌 금액의 일부에 대하여 지급청구하는 경우에는 지급하지 아니 한다.
000037,DOC_00087,우리은행,예금,입출금이자유로운예금약관,제10조,수표어음금의 지급과 면책 등,"은행명: 우리은행 상품종류: 예금 상품이름: 입출금이자유로운예금약관 조항: 제10조 조항이름: 수표어음금의 지급과 면책 등 은행명: 우리은행 상품종류: 예금 상품이름: 입 출 금 이 자 유 로 운 예 금 약 관 조항: 제10조 조항이름: 수표어음금의 지급과 면책 등 ① 은행이 수표나 어음금을 지급함에 있어 다음 각호의 경우에 해당하는 때에는 거래처에 손해가 생겨도 은행은 책임을 지지 않는다. 다만, 제3호 및 제4호의 경우에는 어음수 표의 지급사무를 함에 있어 요구되는 주의를 다하였어야 한다. 1. 발행일이 기재되지 아니한 수표, 발행일이나 수취인 또는 발행일 및 수취인이 기재되 지 아니한 어음을 지급했을 때 2. 달력에 없는 날짜를 발행일 또는 지급일로 기재한 수표어음에 대하여 그 달 말일을 지급일로 하여 지급하였을 때(다만, 32 이상의 숫자를 만기일 또는 지급일로 한 때에는 그러하지 아니함) 3. 예금거래기본약관 제5조 제①항에 따라 신고된 거래인감이 틀림없다고 인정되는 도장 을 수표 뒷면에 찍은 횡선수표를 지급하였을 때 4. 지시금지란 글자를 누구나 알아볼 수 있는 크기로 분명히 적지 않아 그 수표나 어 음이 지시금지 수표 또는 어음인지 모르고 지급했을 때 ② 제①항 제3호에 따라 지급함으로써 수표법상 횡선위반에 해당하여 제3자에게 손해배상 했을 때에는 은행은 그 금액을 거래처에게 상환청구할 수 있다."
